program_id,program_name,program_type,contract_type,program_phase,BAC,AC,EV,PV,CPI,SPI,cost_variance,schedule_variance,subcontractor_delay_days,change_orders_count,material_cost_inflation_pct,supplier_risk_score,months_remaining,historical_rebaseline_count,final_eac,overrun_flag,risk_band
PRG-1636,ISR Program 637,ISR,Fixed Price,Design,40558399.564971045,25424431.312649183,24368876.94886795,20941297.54351961,0.958482675549322,1.1636755983350717,-1055554.3637812324,3427579.405348342,61,3,10.894831871963516,83.8882761964288,29,2,46380544.35597619,1,High
PRG-1637,Sustainment Program 638,Sustainment,Cost Plus,Build,450168160.6263406,412806820.2505357,429825961.9795232,360181007.9251384,1.041227859846546,1.1933609838441568,17019141.728987455,69644954.05438477,98,15,11.418556134978415,66.61313639129715,19,4,484466101.612086,1,High
PRG-1638,Sustainment Program 639,Sustainment,Cost Plus,Deployment,46641741.93782689,20660966.606423825,19481347.96242687,18189584.447103225,0.9429059314373902,1.0710166589610775,-1179618.643996954,1291763.5153236464,114,10,7.152534670187505,89.77307363037248,35,4,54999248.97000038,1,High
PRG-1639,Radar Program 640,Radar,Fixed Price,Test,281835989.92361295,231785813.8154341,227123934.6519232,248275340.75232658,0.9798871247261791,0.9148066576555282,-4661879.163510889,-21151406.10040337,67,11,8.445629137788917,36.142179255864534,10,0,317677842.1025825,1,High
PRG-1640,Avionics Program 641,Avionics,Fixed Price,Build,320279827.7784506,116159495.83057931,128021558.56925008,107729446.81126407,1.102118751926849,1.188361792978819,11862062.738670766,20292111.75798601,92,7,6.358190715228906,38.70158797873662,11,4,321551603.4552995,0,Low
PRG-1641,ISR Program 642,ISR,Cost Plus,Build,195120252.18727186,116910974.05084352,91233969.41999915,122193596.99185388,0.7803713052661962,0.746634616428235,-25677004.63084437,-30959627.571854725,93,6,6.412973335593964,8.35009154259282,10,4,280862355.856259,1,High
PRG-1642,Missile Program 643,Missile,Fixed Price,Build,466953121.0239026,186477237.015202,207459562.11462843,179558846.80109262,1.1125194980109874,1.155384798970351,20982325.09942645,27900715.31353581,49,7,5.325493255611093,75.13373397254689,26,4,464061761.499346,0,Low
PRG-1643,Sustainment Program 644,Sustainment,Fixed Price,Build,297025971.4164622,137533171.92413932,148517101.55405864,135888580.34563756,1.079863857397093,1.0929329100083316,10983929.62991932,12628521.208421081,18,3,6.985200261938552,75.5937416951415,17,4,292226721.35970414,0,Low
PRG-1644,Missile Program 645,Missile,Cost Plus,Design,490605878.00245684,259346734.8102005,222314574.5137713,242948964.89525342,0.8572098456395423,0.9150669755255859,-37032160.29642922,-20634390.381482124,15,12,6.375558665036665,0.882392580448621,36,4,612268982.3880934,1,High
PRG-1645,Radar Program 646,Radar,Fixed Price,Design,315326762.1650497,95767101.01183382,78798419.37239948,98913241.44529265,0.8228130385053888,0.7966417662692981,-16968681.639434338,-20114822.072893173,107,15,2.902854888544309,46.2712168594824,10,0,423420377.4512061,1,High
PRG-1646,ISR Program 647,ISR,Cost Plus,Deployment,41409568.31427289,31209572.250828918,29956787.455985725,29260570.230905376,0.9598589565799025,1.0237936998351793,-1252784.7948431931,696217.2250803486,7,3,3.1895484851359854,17.968201537963512,34,2,43370039.53389432,1,Medium
PRG-1647,ISR Program 648,ISR,Fixed Price,Design,144780649.62795615,117095122.85620831,115308985.8248591,105027102.47100863,0.9847462730489418,1.0978974294438777,-1786137.031349212,10281883.353850469,78,4,11.412103768200803,72.77552788532122,34,0,163929454.7326171,1,High
PRG-1648,Radar Program 649,Radar,Cost Plus,Build,368194164.96925676,184394761.96444243,188372125.4227803,160570497.60257238,1.0215698288604578,1.173142814124047,3977363.458337873,27801627.820207924,70,15,4.917900485789508,41.937475707691426,35,3,395356697.4872132,1,High
PRG-1649,ISR Program 650,ISR,Cost Plus,Test,453357587.6345814,367284306.2152286,318750938.8885595,341223600.8209802,0.8678588589128866,0.9341409507479796,-48533367.3266691,-22472661.93242067,36,8,1.4860990107763121,76.97921803773245,13,1,567476373.9731517,1,High
PRG-1650,Radar Program 651,Radar,Cost Plus,Build,310315787.8765564,187654126.58647436,159540583.62849063,194194460.14631823,0.8501842540348905,0.821550643145447,-28113542.957983732,-34653876.5178276,31,14,6.641051253210202,52.05608741892761,6,3,399922917.7758651,1,High
PRG-1651,Avionics Program 652,Avionics,Fixed Price,Deployment,438249480.0073892,163663545.7716749,146842731.27714878,150864033.2548852,0.8972232062111581,0.973344859666171,-16820814.494526118,-4021301.9777364135,68,8,3.5576389618597273,22.234518111376566,34,1,529107350.16174203,1,High
PRG-1652,ISR Program 653,ISR,Fixed Price,Design,208572392.89135075,188487628.1246375,184976989.2103902,181006172.16862395,0.9813746984394864,1.0219374676244026,-3510638.914247304,3970817.041766256,83,3,10.827111896975014,62.55052154151076,5,1,234314219.8988755,1,High
PRG-1653,Avionics Program 654,Avionics,Cost Plus,Build,382554552.96055245,205767518.37641093,188419697.1709702,218409246.27868584,0.9156921299225356,0.8626910278814407,-17347821.20544073,-29989549.107715636,117,5,5.545563087181311,62.39611230550356,17,4,456699138.6454855,1,High
PRG-1654,Sustainment Program 655,Sustainment,Cost Plus,Deployment,453882527.55746526,271953377.4850458,231801211.8818921,254675182.39838862,0.8523564370684766,0.9101837473872317,-40152165.603153676,-22873970.51649651,102,15,1.2417434683512147,98.09030681270525,9,4,588050427.4342359,1,High
PRG-1655,Radar Program 656,Radar,Cost Plus,Build,210925548.1194919,100835919.90963712,111596961.0846635,93923114.32791865,1.1067183319661262,1.1881735596526242,10761041.175026372,17673846.756744847,16,15,8.345769610792615,60.713619502100904,10,1,201735203.60671595,0,Low
PRG-1656,ISR Program 657,ISR,Cost Plus,Build,409744314.60247207,193556198.708641,172556842.31305784,205059071.0357859,0.8915077040379711,0.8414982153261782,-20999356.395583153,-32502228.722728074,103,3,2.5130952933202826,69.80967083494119,12,0,505121079.65379536,1,High
PRG-1657,Missile Program 658,Missile,Fixed Price,Design,120233088.4570058,104025235.80144075,112749857.53015809,88281906.11777218,1.0838702422686217,1.2771570357774618,8724621.728717342,24467951.41238591,119,14,6.720542431934971,66.84219163313504,28,1,123089919.35222615,1,Medium
PRG-1658,Missile Program 659,Missile,Fixed Price,Build,473056606.28095025,160454151.32012606,129142811.43134065,147895412.27267864,0.8048580256031184,0.8732036338844417,-31311339.888785407,-18752600.841337994,115,0,5.3412290857418645,13.839042864966821,4,4,661600899.9941385,1,High
PRG-1659,ISR Program 660,ISR,Fixed Price,Design,388087132.59581876,166601105.27212325,162088743.5684529,152497531.0612627,0.9729151754647729,1.0628942150108458,-4512361.703670353,9591212.507190198,5,1,10.102604607877284,93.96529207982253,34,3,424216352.05103904,1,High
PRG-1660,ISR Program 661,ISR,Cost Plus,Test,187666313.33009338,100546436.65150797,111749823.91238949,101430814.91506036,1.111425005539602,1.1017344581720103,11203387.260881513,10319008.99732913,113,14,5.0861885918483685,42.24829268287844,12,4,184342545.31027034,0,Low
PRG-1661,ISR Program 662,ISR,Cost Plus,Build,304739634.9606566,154201880.66512764,125819574.08528702,133168025.68611875,0.8159405938668347,0.9448181981900651,-28382306.579840615,-7348451.600831732,17,6,11.064329129476077,34.93580457446336,27,1,410908271.0283851,1,High
PRG-1662,Sustainment Program 663,Sustainment,Cost Plus,Design,350311679.10829663,187147352.30111277,163646064.40829465,153578005.09913173,0.8744236153819293,1.0655566485751926,-23501287.892818123,10068059.309162915,114,1,8.752715768742357,39.31132830091892,14,4,443815989.97304887,1,High
PRG-1663,Radar Program 664,Radar,Fixed Price,Design,352040976.150391,235737850.5213501,261648812.5398707,248143172.5063924,1.109914305069028,1.0544268048847099,25910962.018520623,13505640.03347832,36,5,1.342002027332274,30.830480674507665,36,1,329462995.923861,0,Low
PRG-1664,Radar Program 665,Radar,Fixed Price,Build,225726816.10670575,62229905.45834987,49880076.61611167,66214959.45248278,0.8015451132172479,0.7533052504835654,-12349828.842238195,-16334882.836371109,111,7,3.356063890812533,69.93686798620455,32,0,317734809.78670615,1,High
PRG-1665,Avionics Program 666,Avionics,Cost Plus,Design,327124832.0589592,100189166.86823693,85393194.02166532,99997151.69016238,0.8523196338579158,0.8539562635369166,-14795972.84657161,-14603957.668497056,36,13,2.204772022102797,40.02685521485924,16,3,418432901.8640065,1,High
PRG-1666,Radar Program 667,Radar,Fixed Price,Build,419351491.61724854,248990834.29754183,206138702.71374193,205671818.63061944,0.8278967508796248,1.002270044025628,-42852131.5837999,466884.08312249184,68,0,10.943121630180375,88.26423842482511,4,3,564904425.7040361,1,High
PRG-1667,Sustainment Program 668,Sustainment,Cost Plus,Test,343841207.00277144,118853023.80124688,99198538.57108793,102768273.30295622,0.8346320135445072,0.9652642336283603,-19654485.230158955,-3569734.731868297,84,14,6.330786330039677,37.289182595646686,15,2,464953069.1711974,1,High
PRG-1668,Sustainment Program 669,Sustainment,Fixed Price,Build,76183650.00685939,40251336.22969129,34214720.8435678,37247381.3963947,0.85002695682757,0.918580570253982,-6036615.386123486,-3032660.5528268963,14,4,7.340928216922444,72.31605940548505,24,0,96408967.1164235,1,High
PRG-1669,Sustainment Program 670,Sustainment,Cost Plus,Build,291849621.62302566,90708142.19468616,76053625.95368928,83480673.28020287,0.8384432104281884,0.9110327332700743,-14654516.240996882,-7427047.326513588,16,15,7.410040523490777,42.93815199205463,22,2,379965637.45261455,1,High
PRG-1670,Missile Program 671,Missile,Cost Plus,Test,49214039.9387366,29804210.01241052,30915780.937812716,32054059.357397698,1.0372957687836495,0.9644887904245338,1111570.9254021943,-1138278.419584982,52,14,6.541674739155148,16.945317960717855,30,3,51796024.51973859,1,High
PRG-1671,Avionics Program 672,Avionics,Fixed Price,Test,110704931.0540305,83754146.67602444,84721152.67728962,83611390.29935409,1.0115457686531717,1.0132728611970478,967006.0012651831,1109762.3779355288,17,8,8.006738443380556,29.43807192230211,13,0,113816995.80278876,1,Medium
PRG-1672,ISR Program 673,ISR,Fixed Price,Build,64894472.62780558,29578359.879571326,29666412.663212143,31688494.96510107,1.0029769325952935,0.936188755442129,88052.78364081681,-2022082.3018889278,114,2,7.066193323208067,79.00382216382279,14,2,70072973.63177249,1,High
PRG-1673,Radar Program 674,Radar,Cost Plus,Design,32073572.30144595,27024592.87410261,28090568.656579744,27668971.597251188,1.0394446564817132,1.0152371785068601,1065975.782477133,421597.05932855606,33,6,9.78472370756532,93.7532444812538,9,0,33032120.277325686,1,Medium
PRG-1674,ISR Program 675,ISR,Cost Plus,Build,434585369.555881,113662296.26378293,114937155.40815347,96466102.31446844,1.0112162008535521,1.191477137051433,1274859.144370541,18471053.09368503,37,5,11.360928576870883,9.09348210769786,29,4,456450582.13278216,1,High
PRG-1675,Missile Program 676,Missile,Cost Plus,Design,477052417.4700321,405919229.77628297,392721381.1004917,429868667.71433514,0.9674865152777682,0.9135845680231589,-13197848.675791264,-37147286.61384344,57,10,8.242363252465768,84.36855642019529,10,3,542821959.2147237,1,High
PRG-1676,Missile Program 677,Missile,Cost Plus,Build,193199302.93676087,109625221.43600833,101032198.61261818,90621200.29761486,0.9216145453498019,1.1148847982680863,-8593022.823390156,10410998.31500332,47,2,3.54916050500868,79.35820118319684,12,2,223144676.1553336,1,High
PRG-1677,Avionics Program 678,Avionics,Fixed Price,Design,103640404.51098445,82280419.51265165,85821844.74267943,85400967.27159159,1.0430409233570235,1.0049282518047995,3541425.23002778,420877.4710878432,62,15,1.697670592336718,79.9234743298472,6,3,109266306.90351593,1,High
PRG-1678,Avionics Program 679,Avionics,Cost Plus,Deployment,310454578.2391642,173890339.1919678,189691996.41450325,167757591.38789546,1.0908713922576865,1.130750595815901,15801657.222535461,21934405.02660778,112,5,1.2011299517731153,77.76326050180475,3,3,310447601.07111835,0,Low
PRG-1679,Missile Program 680,Missile,Fixed Price,Build,293270628.03747797,127623413.62155685,136870732.1853618,114209060.29287384,1.0724578531587168,1.198422715626721,9247318.563804954,22661671.892487958,34,8,6.5069614286929625,96.00232579500741,22,1,301146151.6659459,1,Medium
PRG-1680,ISR Program 681,ISR,Cost Plus,Build,70723001.77367821,45077131.53552255,49990370.50444694,41831865.97704941,1.1089962648810643,1.1950308535572762,4913238.968924388,8158504.527397528,112,5,10.173999570212445,82.08666914229141,7,1,70741304.01238985,0,Low
PRG-1681,ISR Program 682,ISR,Fixed Price,Design,114507269.06721659,101767946.56892124,87360522.40470468,86396875.54526429,0.8584286639363476,1.0111537234808397,-14407424.164216563,963646.8594403863,30,15,2.23406432666146,25.70700480472482,5,0,144728269.4615868,1,High
PRG-1682,Radar Program 683,Radar,Fixed Price,Build,262066342.14453137,194155550.251973,200527951.4132113,192607222.98091042,1.0328211125201843,1.0411237351835236,6372401.161238283,7920728.432300866,38,5,8.146137979329197,79.9164362078251,23,2,273637531.4822093,1,Medium
PRG-1683,ISR Program 684,ISR,Cost Plus,Test,373770517.9162559,176287660.93822694,155768120.1061868,155731876.40583432,0.8836019451229182,1.0002327314175425,-20519540.83204013,36243.70035248995,115,13,3.7172182192806935,41.55024624318001,18,1,465528004.715631,1,High
PRG-1684,Sustainment Program 685,Sustainment,Fixed Price,Test,321393718.7586446,290922731.550966,266505660.41446388,310475962.31599104,0.9160702534094536,0.8583777578994157,-24417071.136502147,-43970301.90152717,55,3,1.248350552393855,26.00132796528968,20,1,372602290.0540285,1,High
PRG-1685,ISR Program 686,ISR,Cost Plus,Build,276505030.42797154,73335615.88827868,66226070.100429945,62807642.35431325,0.9030546658436797,1.0544269394293215,-7109545.787848733,3418427.746116698,28,7,6.347950228377175,63.74027104961889,3,2,330703555.63952726,1,High
PRG-1686,Radar Program 687,Radar,Cost Plus,Design,390957553.53400886,271847522.8452121,251499942.52478006,251929047.23134935,0.9251507605900908,0.9982967239733367,-20347580.320432037,-429104.7065692842,105,13,1.556538541890136,29.895776421792085,21,1,460976153.19193435,1,High
PRG-1687,Sustainment Program 688,Sustainment,Cost Plus,Design,377700493.71211207,149774788.76590604,124692763.66229035,151213892.72186667,0.8325350660796577,0.8246118224840782,-25082025.103615686,-26521129.059576318,85,10,1.7678670930835367,11.504281536220251,35,3,498681948.3857815,1,High
PRG-1688,Radar Program 689,Radar,Cost Plus,Test,469326304.3186639,286069976.27929515,289229593.6488844,260095176.50823167,1.0110449107965964,1.112014446141529,3159617.369589269,29134417.140652746,83,13,4.325725648877484,90.5585101950132,4,1,511768816.1736543,1,High
PRG-1689,Avionics Program 690,Avionics,Cost Plus,Build,22503834.11114928,14007385.704868104,13205805.507812653,12434109.514689028,0.9427744609918987,1.0620628274354493,-801580.1970554516,771695.9931236245,90,6,6.907850912334809,1.4464114601972833,7,1,25770762.023549527,1,High
PRG-1690,Radar Program 691,Radar,Cost Plus,Build,202105242.04772604,134814779.62213814,126252905.57208729,133151775.59955859,0.9364915770062581,0.948187923169579,-8561874.050050855,-6898870.027471304,6,4,11.436498385535801,97.96726349426812,13,2,227710523.68881518,1,High
PRG-1691,Missile Program 692,Missile,Cost Plus,Design,255670322.40237418,155742621.26305893,135911704.1124151,138991195.5575308,0.8726686568531027,0.9778439818956659,-19830917.150643826,-3079491.4451156855,111,15,11.160451113892755,7.589884098935718,19,3,327358798.6546912,1,High
PRG-1692,Avionics Program 693,Avionics,Cost Plus,Deployment,52154390.85863601,26823529.564256806,22584795.45236574,22883332.635263097,0.8419770186568097,0.9869539464528295,-4238734.111891065,-298537.1828973554,83,7,9.551786760192098,67.22735476746603,27,4,69522803.52777712,1,High
PRG-1693,ISR Program 694,ISR,Cost Plus,Test,392900807.62857556,306302676.9732848,252187098.32859594,313373219.5132682,0.8233264587191031,0.804749999761605,-54115578.644688845,-61186121.18467224,93,4,1.3512242615297607,82.52135636493043,29,2,534151902.2560699,1,High
PRG-1694,Missile Program 695,Missile,Cost Plus,Test,255058824.78313494,86581333.8900908,72399636.0929878,73537787.00581965,0.8362037501627579,0.9845229104767353,-14181697.797102988,-1138150.912831843,1,6,7.044594022086372,21.00066078122269,12,3,332174558.24429035,1,High
PRG-1695,Radar Program 696,Radar,Cost Plus,Design,38655505.05722633,10301801.773610726,10553090.602783663,8799040.632364497,1.02439270670269,1.1993455927419459,251288.8291729372,1754049.9704191666,46,12,8.872417402452204,0.39434908856111894,26,0,39399578.229376905,0,Low
PRG-1696,Avionics Program 697,Avionics,Cost Plus,Design,405270002.2377909,239607903.59718174,248051414.72043154,228048888.70247763,1.035238867318186,1.0877115697943613,8443511.123249799,20002526.017953902,6,7,11.892648512408389,35.921468601454585,34,0,410195084.04021835,0,Low
